"Path","Category","Size","SHA256","TrackedOrIgnored","Producer","Consumers","LastKnownStage","Reason","Evidence","ReplacementPath","RecoveryPath","RiskLevel","DeletionPermitted","ValidationRequired"
".venv/Lib/site-packages/sympy/plotting/tests/__pycache__/test_plot_implicit.cpython-312.pyc","QUARANTINE_CANDIDATE","8450","AD11BD3A03D7A93C86C74A4C4FE038748D42109E14BC1541E0889DD7F2CE1EF1","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/tests/__pycache__/test_series.cpython-312.pyc","QUARANTINE_CANDIDATE","107631","E52D5AFC2254BB091DFA2E738B986995F3F3472EB8367A8C685673ACAFA6D908","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/tests/__pycache__/test_textplot.cpython-312.pyc","QUARANTINE_CANDIDATE","8818","5B2F6617E44DC07FB3D4641BBB0A779E899227AB5C96107FB46C6272DE4D2F2E","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/tests/__pycache__/test_utils.cpython-312.pyc","QUARANTINE_CANDIDATE","6065","6A2BF69DDE48821B0588CBA6A8E455178BB26B49B617814BFC11FAFC22CB546A","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/tests/__pycache__/__init__.cpython-312.pyc","QUARANTINE_CANDIDATE","168","E4BE66C9BDDAAE95332308BC8BDD7A552215887C31C062DC688619665B815B4F","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/__pycache__/experimental_lambdify.cpython-312.pyc","QUARANTINE_CANDIDATE","20569","8F16C1E18962F0873F4E355BC75352F5F345D7E0158BCC9509C883E7C5266330","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/__pycache__/plot.cpython-312.pyc","QUARANTINE_CANDIDATE","43832","FA0846511B4CF071EEE3A72B8990723CDF811584D463ACFED5B5EF45B63C38AE","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/__pycache__/plotgrid.cpython-312.pyc","QUARANTINE_CANDIDATE","8304","0FFC09DFDAE4595FF99F4099555E6D728A772B9001990B5191B7D54F76DE8F36","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/__pycache__/plot_implicit.cpython-312.pyc","QUARANTINE_CANDIDATE","8477","9B834D1A61F3174FEDD506BEB139B1F4428C84BDE2E9FB814AE3FC2D0FC96051","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/__pycache__/series.cpython-312.pyc","QUARANTINE_CANDIDATE","121746","EE63B5B3D79414CC06D63E5AF0B8BA3CEF653570B562ABEB96F341541DFEC591","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/__pycache__/textplot.cpython-312.pyc","QUARANTINE_CANDIDATE","7017","0C1B1EF4964F2120B9A55A5CCA5B618B95A43E4A304B41499699F29DFED0E8DE","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/__pycache__/utils.cpython-312.pyc","QUARANTINE_CANDIDATE","14342","DCAB0E53FA0C20C63F5D68BDEC5597ED540FBA331F37A5C80264523AC260E064","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/plotting/__pycache__/__init__.cpython-312.pyc","QUARANTINE_CANDIDATE","599","10D54EDDD112F922603186A494983AD22CA8551D07E29146F7C91C93DB64A8CC","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/agca/tests/__pycache__/test_extensions.cpython-312.pyc","QUARANTINE_CANDIDATE","15151","4BCBCF257986A33080AFEFA05591B387B1AE8E0F6B44FC2417A380FA1FF28611","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/agca/tests/__pycache__/test_homomorphisms.cpython-312.pyc","QUARANTINE_CANDIDATE","10905","351E02F098EFB0783354349AF38282EB5539DB2B2FCDF0775A9C46772C81E5A1","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/agca/tests/__pycache__/test_ideals.cpython-312.pyc","QUARANTINE_CANDIDATE","11664","27DF9939E526705B6012E94B7C0081799A55659A98C34226FB3E25D93D0724F7","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/agca/tests/__pycache__/test_modules.cpython-312.pyc","QUARANTINE_CANDIDATE","38047","5D6A2E8C782D3415C95F4CD002A692E1371D7292AE27CD2D459B3AA70F7763A4","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/agca/tests/__pycache__/__init__.cpython-312.pyc","QUARANTINE_CANDIDATE","170","5EB575C877262E7D975B8CD097B3C8C70D0AD910E6BEA9B1605B053B6AA4A027","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/agca/__pycache__/extensions.cpython-312.pyc","QUARANTINE_CANDIDATE","16679","2E76D1852CDBBB56039A9CD98A3BA24C81B9BDA9F43F8B905CB87C6D46571E0C","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/agca/__pycache__/homomorphisms.cpython-312.pyc","QUARANTINE_CANDIDATE","31643","28B049F1635A4408A2C807EB24536D2A2B430EF3DF7F7EF3E3F31B557F456A19","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/agca/__pycache__/ideals.cpython-312.pyc","QUARANTINE_CANDIDATE","17043","2EEC823C6A9C6A9BFA322864FC42604856B77C0F7F988681A9BD5C5871379F73","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/agca/__pycache__/modules.cpython-312.pyc","QUARANTINE_CANDIDATE","68792","2C4348E7609190FA83A25722E43FE03D6551003306865A645D577F21FB93FA35","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/agca/__pycache__/__init__.cpython-312.pyc","QUARANTINE_CANDIDATE","317","8ABED0BCEA15B2AD3235E212AB0F06C823E1BD1995B145A958676602DDDE4A45","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/benchmarks/__pycache__/bench_galoispolys.cpython-312.pyc","QUARANTINE_CANDIDATE","3247","DDAD0F568664746B735AD27FE3BFA9889CC9FD4A6A01C72D6AC62AA4813B1E04","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/benchmarks/__pycache__/bench_groebnertools.cpython-312.pyc","QUARANTINE_CANDIDATE","1676","FC24A290E1438C5C1504651F1C03A42402BF0160B6BC0A7FE3454D6AEF143D0A","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/benchmarks/__pycache__/bench_solvers.cpython-312.pyc","QUARANTINE_CANDIDATE","1429429","09C0B614745BBD648260F1144D2CC6D5CE375CA2F07A3CDCF4B0DD378AAC973C","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/benchmarks/__pycache__/__init__.cpython-312.pyc","QUARANTINE_CANDIDATE","170","F64993D14358A932C3388FDBC034CBD6A6CBA5FE64E56C4A5F75AEC8863E1C7B","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/domains/tests/__pycache__/test_domains.cpython-312.pyc","QUARANTINE_CANDIDATE","128073","252CE1CF872140F634DDB9B416950A0EA8F795F39F807879BE6CA642A83A198E","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/domains/tests/__pycache__/test_polynomialring.cpython-312.pyc","QUARANTINE_CANDIDATE","8375","E8C74F4F70E427130FCA5E76732D62D410CD0E919C8BB68465B2DF66DCF6F674","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/domains/tests/__pycache__/test_quotientring.cpython-312.pyc","QUARANTINE_CANDIDATE","4365","8777233B138C8A6676F2F44694FEDFB08514DB7C8AC7B31A0EF3858507667681","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/domains/tests/__pycache__/__init__.cpython-312.pyc","QUARANTINE_CANDIDATE","173","B2DC497044A33575169D2DEF2F9A425B5969DC75C5FDC8337586060E5A1F397A","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/domains/__pycache__/algebraicfield.cpython-312.pyc","QUARANTINE_CANDIDATE","29089","F873690A44339E3222516389D46BAB631E58C3F6DEEBBBD0A37CF055F2997F6E","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/domains/__pycache__/characteristiczero.cpython-312.pyc","QUARANTINE_CANDIDATE","849","98C9DEEDA07A193D06B334927715CE33FCABF5467337F9435CB1553185574C77","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
".venv/Lib/site-packages/sympy/polys/domains/__pycache__/complexfield.cpython-312.pyc","QUARANTINE_CANDIDATE","10223","5309F7A55B531BCE2F70B6932A13CF32DEC91CBA50328CCE8D9A87C0958FAEA4","IGNORED_OR_UNTRACKED","Python or repository tooling","None proven; validation required","UNKNOWN","Reproducible interpreter/tool cache","Extension or cache-directory contract","Regenerated by the owning tool","NOT_YET_QUARANTINED","LOW","False","Full tests after environment repair"
